image_name,new_x,new_y,new_w,new_h
ISIC_0030654,107,38,500,404
ISIC_0030655,0,0,640,450
ISIC_0030656,75,33,482,319
ISIC_0030657,157,56,255,267
ISIC_0030658,17,0,587,450
ISIC_0030659,195,124,280,230
ISIC_0030660,140,70,387,344
ISIC_0030661,192,98,240,200
ISIC_0030662,157,38,302,230
ISIC_0030663,187,177,290,166
ISIC_0030664,200,121,240,181
ISIC_0030665,0,0,457,450
ISIC_0030666,252,138,152,147
ISIC_0030667,237,196,175,196
ISIC_0030668,92,138,342,279
ISIC_0030669,0,0,640,450
ISIC_0030670,22,0,617,450
ISIC_0030671,52,0,530,450
ISIC_0030672,115,72,472,297
ISIC_0030673,0,0,640,450
ISIC_0030674,52,50,472,377
ISIC_0030675,127,72,352,309
ISIC_0030676,235,19,227,323
ISIC_0030677,215,94,170,216
ISIC_0030678,0,0,640,450
ISIC_0030679,2,75,512,374
ISIC_0030680,32,0,607,450
ISIC_0030681,20,0,545,450
ISIC_0030682,125,0,350,348
ISIC_0030683,117,0,415,450
ISIC_0030684,60,0,335,388
ISIC_0030685,60,79,385,323
ISIC_0030686,145,84,285,212
ISIC_0030687,130,59,352,283
ISIC_0030688,35,0,580,450
ISIC_0030689,152,47,332,328
ISIC_0030690,155,63,332,274
ISIC_0030691,90,0,395,450
ISIC_0030692,212,86,377,328
ISIC_0030693,0,0,640,450
ISIC_0030694,212,152,267,217
ISIC_0030695,0,0,640,450
ISIC_0030696,62,0,520,450
ISIC_0030697,245,172,135,114
ISIC_0030698,227,142,210,163
ISIC_0030699,0,0,640,450
ISIC_0030700,0,0,640,450
ISIC_0030701,130,107,485,290
ISIC_0030702,0,14,640,404
ISIC_0030703,70,26,325,384
ISIC_0030704,122,75,397,314
ISIC_0030705,95,0,390,450
ISIC_0030706,127,21,425,421
ISIC_0030707,0,0,622,450
ISIC_0030708,167,84,300,298
ISIC_0030709,232,142,185,168
ISIC_0030710,0,0,640,450
ISIC_0030711,25,0,615,450
ISIC_0030712,102,0,370,388
ISIC_0030713,162,49,310,314
ISIC_0030714,0,0,640,450
ISIC_0030715,200,0,360,286
ISIC_0030716,212,103,335,316
ISIC_0030717,72,24,477,414
ISIC_0030718,107,58,377,390
ISIC_0030719,137,100,320,279
ISIC_0030720,185,50,420,356
ISIC_0030721,110,68,390,316
ISIC_0030722,77,5,430,444
ISIC_0030723,0,0,640,437
ISIC_0030724,125,8,425,344
ISIC_0030725,222,72,265,284
ISIC_0030726,52,5,455,425
ISIC_0030727,117,0,405,450
ISIC_0030728,0,0,640,450
ISIC_0030729,0,93,320,216
ISIC_0030730,120,70,372,297
ISIC_0030731,0,0,640,450
ISIC_0030732,102,77,395,274
ISIC_0030733,122,68,397,351
ISIC_0030734,50,75,572,363
ISIC_0030735,70,58,477,323
ISIC_0030736,87,66,397,298
ISIC_0030737,2,0,575,450
ISIC_0030738,227,45,367,286
ISIC_0030739,157,0,267,384
ISIC_0030740,112,93,390,297
ISIC_0030741,267,203,127,82
ISIC_0030742,0,33,640,402
ISIC_0030743,25,28,472,421
ISIC_0030744,0,0,640,450
ISIC_0030745,197,198,337,242
ISIC_0030746,127,31,402,388
ISIC_0030747,85,73,420,346
ISIC_0030748,0,0,640,416
ISIC_0030749,37,15,542,370
ISIC_0030750,0,26,627,384
ISIC_0030751,242,152,282,237
ISIC_0030752,0,0,552,388
ISIC_0030753,0,0,640,450
ISIC_0030754,0,0,640,450
ISIC_0030755,97,14,520,407
ISIC_0030756,0,0,640,450
ISIC_0030757,0,0,640,450
ISIC_0030758,0,0,640,450
ISIC_0030759,252,182,150,82
ISIC_0030760,117,96,420,237
ISIC_0030761,255,45,262,254
ISIC_0030762,0,103,640,321
ISIC_0030763,0,28,640,295
ISIC_0030764,95,5,457,409
ISIC_0030765,37,70,545,316
ISIC_0030766,257,144,122,137
ISIC_0030767,92,72,535,377
ISIC_0030768,7,0,597,450
ISIC_0030769,0,0,640,450
ISIC_0030770,252,165,135,100
ISIC_0030771,0,0,640,450
ISIC_0030772,37,0,527,450
ISIC_0030773,100,116,407,326
ISIC_0030774,65,130,537,319
ISIC_0030775,115,86,205,272
ISIC_0030776,0,0,640,450
ISIC_0030777,0,0,640,450
ISIC_0030778,177,0,362,425
ISIC_0030779,197,203,310,246
ISIC_0030780,20,0,455,425
ISIC_0030781,0,0,640,450
ISIC_0030782,370,49,270,274
ISIC_0030783,135,75,422,311
ISIC_0030784,0,0,640,450
ISIC_0030785,0,0,640,450
ISIC_0030786,207,137,237,188
ISIC_0030787,95,84,312,332
ISIC_0030788,0,0,640,450
ISIC_0030789,0,0,640,450
ISIC_0030790,122,43,360,372
ISIC_0030791,67,80,422,369
ISIC_0030792,110,72,450,377
ISIC_0030793,135,107,350,272
ISIC_0030794,0,0,640,450
ISIC_0030795,80,68,455,311
ISIC_0030796,215,107,185,225
ISIC_0030797,30,0,610,388
ISIC_0030798,0,0,640,450
ISIC_0030799,0,49,617,400
ISIC_0030800,167,80,307,283
ISIC_0030801,5,1,635,444
ISIC_0030802,47,0,592,450
ISIC_0030803,7,0,607,450
ISIC_0030804,140,12,412,397
ISIC_0030805,0,0,640,450
ISIC_0030806,42,56,485,393
ISIC_0030807,267,49,180,184
ISIC_0030808,55,0,495,450
ISIC_0030809,80,35,477,390
ISIC_0030810,40,0,565,450
ISIC_0030811,152,0,447,444
ISIC_0030812,120,68,377,321
ISIC_0030813,10,54,615,356
ISIC_0030814,85,21,447,428
ISIC_0030815,50,0,485,450
ISIC_0030816,210,154,220,154
ISIC_0030817,0,0,627,450
ISIC_0030818,172,73,265,298
ISIC_0030819,232,137,180,154
ISIC_0030820,0,0,640,450
ISIC_0030821,50,54,507,360
ISIC_0030822,55,21,490,402
ISIC_0030823,0,17,640,432
ISIC_0030824,55,56,500,376
ISIC_0030825,167,52,360,333
ISIC_0030826,27,0,542,450
ISIC_0030827,0,0,640,450
ISIC_0030828,170,70,292,233
ISIC_0030829,172,138,267,207
ISIC_0030830,0,0,590,450
ISIC_0030831,110,24,377,377
ISIC_0030832,112,91,492,291
ISIC_0030833,142,15,367,413
ISIC_0030834,45,21,455,326
ISIC_0030835,215,123,240,198
ISIC_0030836,0,0,640,450
ISIC_0030837,105,0,307,348
ISIC_0030838,265,77,292,297
ISIC_0030839,0,40,640,409
ISIC_0030840,35,3,592,446
ISIC_0030841,0,0,640,450
ISIC_0030842,0,42,377,407
ISIC_0030843,110,93,405,283
ISIC_0030844,45,0,520,450
ISIC_0030845,87,52,527,346
ISIC_0030846,50,12,395,437
ISIC_0030847,165,110,332,242
ISIC_0030848,57,116,510,279
ISIC_0030849,30,0,582,450
ISIC_0030850,0,5,640,444
ISIC_0030851,267,156,145,135
ISIC_0030852,5,0,635,450
ISIC_0030853,22,43,617,356
ISIC_0030854,142,0,395,450
ISIC_0030855,2,14,572,414
ISIC_0030856,182,84,250,272
ISIC_0030857,167,50,327,298
ISIC_0030858,257,181,117,131
ISIC_0030859,220,149,175,119
ISIC_0030860,65,0,492,450
ISIC_0030861,0,0,562,450
ISIC_0030862,105,0,432,393
ISIC_0030863,100,0,492,434
ISIC_0030864,162,170,275,279
ISIC_0030865,5,8,610,441
ISIC_0030866,100,45,265,295
ISIC_0030867,52,0,575,450
ISIC_0030868,0,0,640,450
ISIC_0030869,25,28,472,404
ISIC_0030870,0,0,640,450
ISIC_0030871,0,0,640,450
ISIC_0030872,0,0,640,450
ISIC_0030873,0,0,640,450
ISIC_0030874,260,196,105,93
ISIC_0030875,52,0,477,450
ISIC_0030876,0,31,610,418
ISIC_0030877,0,0,640,450
ISIC_0030878,0,0,640,450
ISIC_0030879,110,0,337,450
ISIC_0030880,0,24,640,421
ISIC_0030881,0,0,640,450
ISIC_0030882,27,45,590,333
ISIC_0030883,0,0,640,450
ISIC_0030884,40,0,547,450
ISIC_0030885,0,107,640,342
ISIC_0030886,10,0,530,450
ISIC_0030887,0,31,607,348
ISIC_0030888,0,0,640,450
ISIC_0030889,27,0,570,450
ISIC_0030890,245,151,162,123
ISIC_0030891,60,10,512,432
ISIC_0030892,135,119,302,163
ISIC_0030893,30,0,580,444
ISIC_0030894,0,0,640,450
ISIC_0030895,52,68,492,381
ISIC_0030896,27,0,555,450
ISIC_0030897,10,40,610,365
ISIC_0030898,182,87,265,230
ISIC_0030899,17,123,530,258
ISIC_0030900,227,116,160,223
ISIC_0030901,0,0,640,450
ISIC_0030902,0,0,640,441
ISIC_0030903,67,0,457,450
ISIC_0030904,125,138,267,265
ISIC_0030905,0,63,640,386
ISIC_0030906,0,0,640,450
ISIC_0030907,0,0,605,450
ISIC_0030908,177,70,455,291
ISIC_0030909,145,128,342,179
ISIC_0030910,72,1,512,448
ISIC_0030911,142,7,337,283
ISIC_0030912,285,181,90,94
ISIC_0030913,0,22,640,397
ISIC_0030914,0,47,640,402
ISIC_0030915,95,14,387,348
ISIC_0030916,0,107,640,249
ISIC_0030917,165,26,282,311
ISIC_0030918,15,0,575,450
ISIC_0030919,170,45,360,316
ISIC_0030920,232,101,267,230
ISIC_0030921,0,3,640,393
ISIC_0030922,12,15,560,360
ISIC_0030923,175,100,282,284
ISIC_0030924,50,0,590,450
ISIC_0030925,47,56,560,376
ISIC_0030926,17,22,535,427
ISIC_0030927,130,96,170,319
ISIC_0030928,192,0,312,240
ISIC_0030929,0,0,615,446
ISIC_0030930,170,93,317,254
ISIC_0030931,0,0,640,450
ISIC_0030932,187,89,247,242
ISIC_0030933,222,145,180,154
ISIC_0030934,182,101,395,346
ISIC_0030935,0,0,640,450
ISIC_0030936,0,40,640,370
ISIC_0030937,75,58,482,307
ISIC_0030938,150,77,412,326
ISIC_0030939,157,47,317,376
ISIC_0030940,182,0,402,414
ISIC_0030941,87,35,415,344
ISIC_0030942,207,142,227,166
ISIC_0030943,0,61,535,316
ISIC_0030944,60,0,560,450
ISIC_0030945,7,0,600,450
ISIC_0030946,0,0,635,450
ISIC_0030947,130,56,362,346
ISIC_0030948,180,119,272,253
ISIC_0030949,45,0,467,450
ISIC_0030950,0,0,640,450
ISIC_0030951,80,0,525,450
ISIC_0030952,0,38,640,358
ISIC_0030953,0,0,640,450
ISIC_0030954,52,0,510,434
ISIC_0030955,55,123,387,326
ISIC_0030956,165,80,300,311
ISIC_0030957,30,0,600,450
ISIC_0030958,52,43,477,267
ISIC_0030959,27,0,510,450
ISIC_0030960,140,79,350,311
ISIC_0030961,55,58,542,358
ISIC_0030962,205,158,180,151
ISIC_0030963,147,73,332,309
ISIC_0030964,125,91,317,290
ISIC_0030965,0,12,640,437
ISIC_0030966,145,123,352,246
ISIC_0030967,202,112,222,223
ISIC_0030968,0,0,640,450
ISIC_0030969,32,0,500,450
ISIC_0030970,125,0,492,450
ISIC_0030971,125,1,415,448
ISIC_0030972,0,0,640,450
ISIC_0030973,75,15,547,434
ISIC_0030974,52,54,395,365
ISIC_0030975,135,47,317,249
ISIC_0030976,87,1,447,393
ISIC_0030977,210,101,262,212
ISIC_0030978,55,101,472,348
ISIC_0030979,207,151,185,149
ISIC_0030980,65,43,500,348
ISIC_0030981,120,35,467,370
ISIC_0030982,115,184,227,191
ISIC_0030983,12,59,530,295
ISIC_0030984,7,87,402,351
ISIC_0030985,100,0,387,450
ISIC_0030986,42,45,520,372
ISIC_0030987,145,3,395,356
ISIC_0030988,120,91,352,304
ISIC_0030989,105,0,457,432
ISIC_0030990,145,0,405,450
ISIC_0030991,0,0,640,450
ISIC_0030992,0,0,640,450
ISIC_0030993,65,59,222,265
ISIC_0030994,135,0,432,450
ISIC_0030995,87,21,552,425
ISIC_0030996,242,105,280,249
ISIC_0030997,50,38,437,407
ISIC_0030998,0,0,640,450
ISIC_0030999,87,0,402,450
ISIC_0031000,0,0,640,450
ISIC_0031001,225,159,195,130
ISIC_0031002,177,96,237,225
ISIC_0031003,125,0,432,427
ISIC_0031004,135,68,300,230
ISIC_0031005,145,35,457,404
ISIC_0031006,7,0,632,450
ISIC_0031007,2,35,625,414
ISIC_0031008,17,7,590,442
ISIC_0031009,0,0,640,450
ISIC_0031010,0,68,590,283
ISIC_0031011,242,151,145,149
ISIC_0031012,0,0,640,450
ISIC_0031013,0,0,605,450
ISIC_0031014,232,142,187,181
ISIC_0031015,127,66,390,295
ISIC_0031016,5,0,592,450
ISIC_0031017,87,40,420,358
ISIC_0031018,167,86,320,254
ISIC_0031019,0,0,640,450
ISIC_0031020,167,110,237,253
ISIC_0031021,155,66,262,228
ISIC_0031022,0,0,640,450
ISIC_0031023,135,1,430,444
ISIC_0031024,0,0,640,450
ISIC_0031025,132,29,345,372
ISIC_0031026,0,0,640,450
ISIC_0031027,67,56,560,344
ISIC_0031028,117,126,360,270
ISIC_0031029,222,123,187,175
ISIC_0031030,77,0,472,450
ISIC_0031031,0,0,640,450
ISIC_0031032,125,0,492,450
ISIC_0031033,0,0,640,450
ISIC_0031034,170,135,290,258
ISIC_0031035,0,0,640,450
ISIC_0031036,90,0,447,450
ISIC_0031037,0,10,640,439
ISIC_0031038,40,0,600,450
ISIC_0031039,247,138,192,253
ISIC_0031040,0,0,640,450
ISIC_0031041,0,0,640,450
ISIC_0031042,142,103,360,261
ISIC_0031043,27,0,570,450
ISIC_0031044,2,0,637,450
ISIC_0031045,137,59,327,298
ISIC_0031046,147,93,457,321
ISIC_0031047,75,0,450,450
ISIC_0031048,180,70,240,261
ISIC_0031049,102,65,510,384
ISIC_0031050,0,0,640,450
ISIC_0031051,17,0,495,450
ISIC_0031052,0,0,640,450
ISIC_0031053,0,0,640,450
ISIC_0031054,0,0,640,450
ISIC_0031055,0,43,640,406
ISIC_0031056,0,0,640,450
ISIC_0031057,0,5,640,439
ISIC_0031058,82,0,512,432
ISIC_0031059,225,152,202,123
ISIC_0031060,55,33,510,404
ISIC_0031061,0,0,640,450
ISIC_0031062,67,0,572,450
ISIC_0031063,52,8,485,402
ISIC_0031064,267,165,160,174
ISIC_0031065,132,101,280,295
ISIC_0031066,130,59,332,314
ISIC_0031067,92,65,465,309
ISIC_0031068,0,0,460,450
ISIC_0031069,42,0,542,450
ISIC_0031070,145,123,302,228
ISIC_0031071,52,0,547,450
ISIC_0031072,72,94,300,283
ISIC_0031073,0,0,640,450
ISIC_0031074,130,100,332,267
ISIC_0031075,127,21,477,272
ISIC_0031076,0,0,640,450
ISIC_0031077,0,0,640,450
ISIC_0031078,0,0,640,450
ISIC_0031079,107,0,460,404
ISIC_0031080,230,177,170,101
ISIC_0031081,0,0,640,450
ISIC_0031082,30,0,492,444
ISIC_0031083,152,203,175,149
ISIC_0031084,125,84,332,314
ISIC_0031085,0,29,640,420
ISIC_0031086,155,8,367,360
ISIC_0031087,0,0,640,450
ISIC_0031088,15,49,450,284
ISIC_0031089,180,0,302,323
ISIC_0031090,0,0,640,450
ISIC_0031091,62,0,547,450
ISIC_0031092,0,0,605,450
ISIC_0031093,262,177,127,93
ISIC_0031094,92,0,420,428
ISIC_0031095,0,0,640,450
ISIC_0031096,205,42,192,284
ISIC_0031097,135,154,345,212
ISIC_0031098,215,87,265,242
ISIC_0031099,175,72,312,319
ISIC_0031100,0,42,520,407
ISIC_0031101,190,0,245,295
ISIC_0031102,190,15,447,434
ISIC_0031103,197,72,265,247
ISIC_0031104,92,65,527,339
ISIC_0031105,285,184,80,65
ISIC_0031106,0,0,640,450
ISIC_0031107,230,163,145,144
ISIC_0031108,0,0,640,450
ISIC_0031109,60,54,512,395
ISIC_0031110,75,0,430,402
ISIC_0031111,110,68,402,335
ISIC_0031112,0,0,640,450
ISIC_0031113,72,0,535,450
ISIC_0031114,0,123,640,311
ISIC_0031115,0,0,640,450
ISIC_0031116,137,52,380,339
ISIC_0031117,160,75,320,297
ISIC_0031118,195,38,237,321
ISIC_0031119,35,75,605,346
ISIC_0031120,0,21,640,395
ISIC_0031121,180,94,377,253
ISIC_0031122,0,0,542,434
ISIC_0031123,265,135,127,175
ISIC_0031124,167,117,275,283
ISIC_0031125,145,22,420,427
ISIC_0031126,107,63,367,339
ISIC_0031127,77,22,467,395
ISIC_0031128,0,0,640,450
ISIC_0031129,160,89,175,144
ISIC_0031130,0,0,640,450
ISIC_0031131,65,0,517,450
ISIC_0031132,252,142,167,175
ISIC_0031133,0,0,640,450
ISIC_0031134,152,121,442,258
ISIC_0031135,0,49,597,267
ISIC_0031136,0,42,640,358
ISIC_0031137,10,0,520,400
ISIC_0031138,0,0,640,450
ISIC_0031139,45,31,502,369
ISIC_0031140,255,107,185,151
ISIC_0031141,62,58,422,246
ISIC_0031142,215,140,212,181
ISIC_0031143,195,114,227,216
ISIC_0031144,147,126,187,205
ISIC_0031145,230,195,187,119
ISIC_0031146,0,0,640,450
ISIC_0031147,10,114,597,217
ISIC_0031148,7,89,632,258
ISIC_0031149,132,0,390,450
ISIC_0031150,25,5,615,444
ISIC_0031151,85,35,555,414
ISIC_0031152,112,149,262,235
ISIC_0031153,0,79,640,370
ISIC_0031154,177,130,237,186
ISIC_0031155,155,91,300,290
ISIC_0031156,82,0,460,450
ISIC_0031157,0,0,640,450
ISIC_0031158,127,65,370,297
ISIC_0031159,12,0,607,450
ISIC_0031160,192,61,250,333
ISIC_0031161,0,0,640,450
ISIC_0031162,0,73,640,376
ISIC_0031163,0,0,640,450
ISIC_0031164,0,0,640,450
ISIC_0031165,95,0,455,450
ISIC_0031166,182,80,280,253
ISIC_0031167,160,105,272,344
ISIC_0031168,15,17,562,432
ISIC_0031169,25,38,507,377
ISIC_0031170,0,0,640,450
ISIC_0031171,0,31,640,418
ISIC_0031172,115,0,312,450
ISIC_0031173,65,123,467,247
ISIC_0031174,0,0,640,450
ISIC_0031175,0,0,640,450
ISIC_0031176,0,0,640,450
ISIC_0031177,0,12,640,404
ISIC_0031178,155,59,350,302
ISIC_0031179,0,10,640,400
ISIC_0031180,0,14,640,428
ISIC_0031181,275,165,80,98
ISIC_0031182,0,0,640,450
ISIC_0031183,20,49,507,381
ISIC_0031184,25,0,482,450
ISIC_0031185,0,0,640,450
ISIC_0031186,0,0,640,450
ISIC_0031187,175,144,265,265
ISIC_0031188,77,140,472,184
ISIC_0031189,132,17,425,432
ISIC_0031190,0,0,632,439
ISIC_0031191,80,61,432,286
ISIC_0031192,137,66,337,319
ISIC_0031193,107,70,352,274
ISIC_0031194,157,63,372,353
ISIC_0031195,2,0,637,450
ISIC_0031196,0,0,640,450
ISIC_0031197,157,52,312,316
ISIC_0031198,0,0,640,450
ISIC_0031199,10,31,630,418
ISIC_0031200,0,0,640,450
ISIC_0031201,202,33,307,311
ISIC_0031202,0,0,640,416
ISIC_0031203,87,19,440,430
ISIC_0031204,10,0,630,450
ISIC_0031205,60,49,320,351
ISIC_0031206,122,116,335,267
ISIC_0031207,130,124,372,325
ISIC_0031208,10,0,627,450
ISIC_0031209,180,89,285,270
ISIC_0031210,142,0,442,450
ISIC_0031211,75,0,477,450
ISIC_0031212,267,158,107,107
ISIC_0031213,155,28,395,420
ISIC_0031214,0,50,640,399
ISIC_0031215,110,70,332,346
ISIC_0031216,180,94,265,304
ISIC_0031217,235,135,177,179
ISIC_0031218,0,0,640,450
ISIC_0031219,2,19,535,427
ISIC_0031220,172,91,317,297
ISIC_0031221,247,163,135,114
ISIC_0031222,172,65,275,307
ISIC_0031223,0,0,640,450
ISIC_0031224,82,45,380,381
ISIC_0031225,25,73,582,283
ISIC_0031226,0,0,640,450
ISIC_0031227,57,38,500,384
ISIC_0031228,0,0,640,450
ISIC_0031229,30,0,592,450
ISIC_0031230,0,0,640,450
ISIC_0031231,145,0,327,437
ISIC_0031232,0,40,640,409
ISIC_0031233,0,0,640,450
ISIC_0031234,0,0,640,450
ISIC_0031235,162,93,302,298
ISIC_0031236,175,159,265,186
ISIC_0031237,142,21,272,193
ISIC_0031238,0,0,640,450
ISIC_0031239,0,0,640,450
ISIC_0031240,182,70,327,353
ISIC_0031241,60,0,500,402
ISIC_0031242,145,108,405,319
ISIC_0031243,145,61,412,298
ISIC_0031244,197,142,195,188
ISIC_0031245,0,5,640,444
ISIC_0031246,82,0,457,450
ISIC_0031247,247,181,115,108
ISIC_0031248,12,0,627,450
ISIC_0031249,127,21,402,402
ISIC_0031250,107,0,422,376
ISIC_0031251,170,14,255,200
ISIC_0031252,77,61,545,384
ISIC_0031253,0,0,607,450
ISIC_0031254,37,0,412,446
ISIC_0031255,52,0,587,450
ISIC_0031256,0,0,605,450
ISIC_0031257,0,0,640,450
ISIC_0031258,160,40,350,332
ISIC_0031259,270,79,250,233
ISIC_0031260,35,0,592,450
ISIC_0031261,37,0,530,450
ISIC_0031262,20,45,607,383
ISIC_0031263,87,28,455,370
ISIC_0031264,125,91,385,284
ISIC_0031265,0,0,640,450
ISIC_0031266,70,77,570,346
ISIC_0031267,52,0,457,450
ISIC_0031268,195,128,255,188
ISIC_0031269,0,0,442,450
ISIC_0031270,230,130,185,179
ISIC_0031271,0,0,640,450
ISIC_0031272,77,0,562,450
ISIC_0031273,157,121,292,200
ISIC_0031274,62,47,395,358
ISIC_0031275,152,52,257,323
ISIC_0031276,195,94,275,225
ISIC_0031277,152,29,317,358
ISIC_0031278,97,0,412,450
ISIC_0031279,92,68,492,381
ISIC_0031280,0,98,640,235
ISIC_0031281,127,7,412,409
ISIC_0031282,67,0,422,450
ISIC_0031283,87,0,485,450
ISIC_0031284,187,133,210,207
ISIC_0031285,182,12,335,381
ISIC_0031286,7,0,632,450
ISIC_0031287,0,0,640,450
ISIC_0031288,157,52,352,360
ISIC_0031289,0,0,640,450
ISIC_0031290,142,15,345,376
ISIC_0031291,0,0,640,450
ISIC_0031292,0,0,640,450
ISIC_0031293,227,135,170,210
ISIC_0031294,157,110,345,249
ISIC_0031295,57,14,575,428
ISIC_0031296,87,110,395,290
ISIC_0031297,12,80,345,319
ISIC_0031298,75,0,437,450
ISIC_0031299,230,151,177,144
ISIC_0031300,0,0,640,450
ISIC_0031301,22,10,562,439
ISIC_0031302,185,121,280,216
ISIC_0031303,72,7,460,442
ISIC_0031304,212,123,245,270
ISIC_0031305,0,0,640,450
ISIC_0031306,27,72,612,284
ISIC_0031307,0,117,640,332
ISIC_0031308,0,0,640,450
ISIC_0031309,170,59,280,302
ISIC_0031310,92,0,490,450
ISIC_0031311,82,19,482,400
ISIC_0031312,140,28,310,400
ISIC_0031313,0,0,640,450
ISIC_0031314,132,56,362,323
ISIC_0031315,105,126,360,277
ISIC_0031316,237,49,310,254
ISIC_0031317,192,100,267,205
ISIC_0031318,107,0,510,450
ISIC_0031319,0,10,640,434
ISIC_0031320,0,0,570,444
ISIC_0031321,0,0,640,450
ISIC_0031322,215,116,212,184
ISIC_0031323,235,184,192,105
ISIC_0031324,90,10,390,439
ISIC_0031325,77,0,415,425
ISIC_0031326,72,47,460,333
ISIC_0031327,0,0,640,450
ISIC_0031328,0,0,640,450
ISIC_0031329,240,124,152,149
ISIC_0031330,0,100,402,290
ISIC_0031331,82,17,437,432
ISIC_0031332,35,43,380,406
ISIC_0031333,125,114,232,240
ISIC_0031334,0,0,640,450
ISIC_0031335,0,0,640,450
ISIC_0031336,30,0,605,450
ISIC_0031337,162,91,300,258
ISIC_0031338,152,50,405,393
ISIC_0031339,0,0,640,450
ISIC_0031340,165,91,335,358
ISIC_0031341,75,10,432,439
ISIC_0031342,0,0,640,450
ISIC_0031343,70,10,402,304
ISIC_0031344,0,0,640,450
ISIC_0031345,0,0,640,450
ISIC_0031346,282,186,82,75
ISIC_0031347,0,0,640,450
ISIC_0031348,197,0,355,400
ISIC_0031349,140,89,352,230
ISIC_0031350,185,86,280,314
ISIC_0031351,65,0,572,450
ISIC_0031352,92,0,485,450
ISIC_0031353,167,50,280,284
ISIC_0031354,207,137,232,205
ISIC_0031355,207,135,300,237
ISIC_0031356,112,159,325,261
ISIC_0031357,187,0,395,323
ISIC_0031358,0,0,640,432
ISIC_0031359,167,100,295,265
ISIC_0031360,37,61,485,319
ISIC_0031361,30,0,517,450
ISIC_0031362,0,0,632,450
ISIC_0031363,102,45,412,346
ISIC_0031364,55,72,425,297
ISIC_0031365,177,0,327,395
ISIC_0031366,125,36,327,413
ISIC_0031367,77,77,385,372
ISIC_0031368,0,0,640,450
ISIC_0031369,152,50,307,363
ISIC_0031370,75,26,467,423
ISIC_0031371,12,0,535,450
ISIC_0031372,222,147,205,147
ISIC_0031373,32,59,507,311
ISIC_0031374,37,33,582,395
ISIC_0031375,137,50,335,319
ISIC_0031376,35,17,512,360
ISIC_0031377,230,121,202,216
ISIC_0031378,162,89,320,260
ISIC_0031379,87,94,425,270
ISIC_0031380,115,12,412,437
ISIC_0031381,0,0,640,450
ISIC_0031382,105,0,485,450
ISIC_0031383,52,36,447,413
ISIC_0031384,175,110,292,254
ISIC_0031385,192,52,295,321
ISIC_0031386,0,29,640,420
ISIC_0031387,0,0,640,450
ISIC_0031388,17,87,572,348
ISIC_0031389,125,12,397,414
ISIC_0031390,0,0,640,450
ISIC_0031391,47,61,590,351
ISIC_0031392,47,0,397,450
ISIC_0031393,207,110,295,261
ISIC_0031394,0,0,640,425
ISIC_0031395,112,43,370,388
ISIC_0031396,0,28,587,421
ISIC_0031397,0,0,640,450
ISIC_0031398,177,26,280,284
ISIC_0031399,2,0,590,450
ISIC_0031400,12,8,600,413
ISIC_0031401,12,0,617,450
ISIC_0031402,0,24,640,425
ISIC_0031403,67,87,332,242
ISIC_0031404,55,0,585,450
ISIC_0031405,0,0,640,450
ISIC_0031406,242,175,155,123
ISIC_0031407,52,31,587,418
ISIC_0031408,0,0,640,450
ISIC_0031409,2,0,637,450
ISIC_0031410,0,0,640,450
ISIC_0031411,0,12,635,437
ISIC_0031412,240,203,127,117
ISIC_0031413,0,0,640,450
ISIC_0031414,30,0,485,450
ISIC_0031415,77,0,352,420
ISIC_0031416,37,86,547,356
ISIC_0031417,222,124,262,223
ISIC_0031418,212,112,292,247
ISIC_0031419,40,42,450,402
ISIC_0031420,65,0,537,450
ISIC_0031421,0,0,640,450
ISIC_0031422,12,121,335,233
ISIC_0031423,40,42,472,377
ISIC_0031424,0,54,635,298
ISIC_0031425,90,70,367,260
ISIC_0031426,97,75,355,249
ISIC_0031427,0,126,560,323
ISIC_0031428,0,0,640,450
ISIC_0031429,0,0,640,450
ISIC_0031430,0,28,572,372
ISIC_0031431,52,17,510,372
ISIC_0031432,75,50,472,399
ISIC_0031433,0,0,640,348
ISIC_0031434,0,0,640,407
ISIC_0031435,177,98,247,216
ISIC_0031436,15,0,625,450
ISIC_0031437,20,12,447,365
ISIC_0031438,117,147,397,298
ISIC_0031439,147,31,407,376
ISIC_0031440,200,96,210,260
ISIC_0031441,155,116,350,297
ISIC_0031442,15,14,597,435
ISIC_0031443,217,82,187,267
ISIC_0031444,20,19,535,430
ISIC_0031445,65,131,337,267
ISIC_0031446,0,0,640,450
ISIC_0031447,167,112,280,233
ISIC_0031448,180,42,265,297
ISIC_0031449,97,0,542,450
ISIC_0031450,0,0,640,450
ISIC_0031451,217,166,255,144
ISIC_0031452,0,58,582,270
ISIC_0031453,35,142,377,307
ISIC_0031454,77,10,450,409
ISIC_0031455,50,0,590,450
ISIC_0031456,187,0,377,420
ISIC_0031457,77,33,492,407
ISIC_0031458,155,24,460,407
ISIC_0031459,107,28,420,397
ISIC_0031460,147,7,302,427
ISIC_0031461,172,0,402,425
ISIC_0031462,75,0,455,450
ISIC_0031463,70,58,455,351
ISIC_0031464,0,0,640,450
ISIC_0031465,0,0,640,450
ISIC_0031466,90,1,415,448
ISIC_0031467,105,31,282,210
ISIC_0031468,207,152,187,156
ISIC_0031469,167,47,215,212
ISIC_0031470,105,0,512,450
ISIC_0031471,140,43,255,346
ISIC_0031472,95,31,437,363
ISIC_0031473,102,0,537,450
ISIC_0031474,0,0,640,450
ISIC_0031475,117,43,387,370
